x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,label
-0.0067223310470581,-0.1890989542007446,-0.0062389373779296,0.0,0.0,0.0,0.0074316263198852,0.1890634894371032,0.0065021514892578,0.0148634910583496,0.3781326413154602,0.0130045413970947,-0.0367417335510253,0.3811164498329162,0.0151844024658203,-0.2059357166290281,0.3875253796577453,0.0222105979919429,-0.2356464862823486,0.0979581177234649,-0.0718922615051269,-0.259461760520935,-0.2513843476772309,-0.0272703170776367,0.0665494203567507,0.3772038221359253,0.0108950138092041,0.2357432842254638,0.3707948923110962,0.003868818283081,0.2901207208633423,0.0718380510807036,0.039297342300415,0.355173110961914,-0.2567618042230606,0.1506023406982422,-0.1102834939956665,-0.1854709833860398,-0.0046167373657226,-0.005811333656311,-0.633911982178688,0.0835168361663818,0.0866503715515139,-1.0360365509986875,0.1418352127075191,0.0968388319015502,-0.1927269250154495,-0.0078611373901367,0.0243341922760009,-0.6554199457168579,0.0131042003631591,-0.0352197885513305,-1.0333104133605957,-0.1521425247192382,0.0288773775100708,0.5225527882575989,0.1522932052612304,walking
0.0046151876449584,-0.173621654510498,-0.0201823711395263,0.0,0.0,0.0,-0.0043163299560546,0.1736095547676087,0.020351767539978,-0.0086327791213989,0.3472242951393128,0.0407041311264038,-0.0505451560020446,0.3498122096061707,0.0179030895233154,-0.1764212846755981,0.3547536730766297,-0.0509464740753173,-0.1486248970031738,0.1366159915924072,-0.2026664018630981,-0.159961998462677,-0.1562282294034958,-0.2982722520828245,0.033232569694519,0.346523404121399,0.0637264251708984,0.1591087579727172,0.34158194065094,0.1325759887695312,0.1606994867324829,0.0769822597503662,0.1694557666778564,0.1659080982208252,-0.2291339337825775,0.205406904220581,-0.0796788930892943,-0.1701715737581252,-0.0691380500793457,-0.152478277683258,-0.6000053137540817,-0.1093242168426513,-0.2204248309135437,-0.9820008277893066,-0.1394412517547607,0.0889092683792114,-0.1770717352628708,0.0287733078002929,0.1994531154632568,-0.5997676402330397,0.0008448362350463,0.2916476726531982,-0.9775661826133728,-0.01374351978302,-0.0852698087692259,0.4844578504562378,0.1511670351028442,walking
-0.0041092634201049,-0.1726318001747131,-0.0133321285247802,0.0,0.0,0.0,0.0046834051609038,0.172602117061615,0.0135258436203002,0.0093669593334198,0.3452093601226807,0.0270520448684692,-0.0284092724323273,0.3493893146514893,-0.001155138015747,-0.1384902745485306,0.3588299155235291,-0.0835101604461672,-0.1183504015207291,0.1036271452903748,-0.0696860551834106,-0.1157828867435456,-0.1887650489807129,-0.0249186754226684,0.047194093465805,0.3429055213928223,0.0554062128067016,0.1572750806808471,0.3334649205207825,0.1377612352371215,0.2306703329086303,0.1124109625816345,0.0306469202041625,0.1440048217773437,-0.1699951738119125,0.0461328029632566,-0.0820110142230988,-0.1665633469820022,-0.0678985118865966,-0.0528298765420914,-0.6179537177085876,-0.1858309507369997,-0.0281361043453217,-1.0197135210037231,-0.2889398336410522,0.0737924873828888,-0.178700253367424,0.0412342548370361,0.1215128898620604,-0.6386763453483582,-0.0270125865936279,0.1605326533317566,-1.0485560894012451,-0.0829432010650637,-0.0644984841346741,0.4953081607818604,0.1155012845993042,standing
0.0004779323935508,-0.1977050900459289,-0.0092873573303222,0.0,0.0,0.0,-0.0004866048693657,0.1977094411849976,0.0091936588287353,-0.0009732246398926,0.3954247832298279,0.0183875560760498,-0.0550436526536941,0.3964137434959412,0.0174148082733154,-0.2121603339910507,0.3961652517318726,0.0144431591033931,-0.2668526470661163,0.1202125549316406,-0.0404622554779052,-0.3301667273044586,-0.2012408226728438,-0.0856068134307865,0.0530919134616851,0.3965847492218018,0.0194602012634281,0.2102085798978805,0.3968332409858704,0.0224318504333491,0.2677665501832962,0.1179555654525757,-0.0102798938751229,0.3342378586530685,-0.2033882737159729,-0.0514948368072509,-0.1080335304141044,-0.1978445947170257,-0.01190185546875,-0.1220973767340183,-0.6537140905857085,-0.0813837051391601,-0.1344559453427791,-1.0579990148544312,-0.1490061283111572,0.1089894026517867,-0.1975655853748321,-0.0066728591918949,0.1211997121572494,-0.6562141478061675,-0.0549931526184082,0.1324079632759094,-1.0619913935661316,-0.1132254600524902,-0.0091333538293839,0.5622192025184634,0.126361608505249,standing
-0.0027325451374053,-0.1726463437080382,-0.012714624404907,0.0,0.0,0.0,0.0036114752292633,0.1725988388061524,0.0131330490112304,0.0072230696678161,0.3452028632164002,0.0262665748596191,-0.0298760533332824,0.3491371870040894,-0.0028333663940429,-0.1381190121173859,0.357874870300293,-0.0879004001617427,-0.1206482499837875,0.1025984585285187,-0.0719687938690187,-0.1198633313179017,-0.1899543851613997,-0.0281964540481567,0.0443614423274993,0.3431445360183716,0.0555092096328735,0.1526044011116027,0.334406852722168,0.1405762434005737,0.2287338674068451,0.1147686243057251,0.0324631929397583,0.136953979730606,-0.1659615486860274,0.0489200353622436,-0.079702913761139,-0.1673106402158737,-0.0686239004135134,-0.049926608800888,-0.6188452243804932,-0.1867325305938723,-0.0254233479499816,-1.021012544631958,-0.2890882492065429,0.0742378234863281,-0.1779820472002029,0.0431946516036987,0.1204731464385986,-0.6380934119224548,-0.0266594886779785,0.1582450568675995,-1.048056960105896,-0.0842688083648683,-0.0687326639890671,0.4931031465530396,0.1171838045120239,standing
-0.0403564572334289,-0.1436749547719956,0.0348714590072631,0.0,0.0,0.0,0.0402418375015258,0.1440241485834121,-0.0335378646850585,0.0804848670959472,0.2880526185035705,-0.0670766830444336,0.0514612197875976,0.2900324761867522,-0.097205638885498,-0.0500555038452148,0.2941885143518447,-0.2011673450469968,-0.1878769397735595,0.0693951994180678,-0.1932369470596311,-0.4203356206417084,-0.0657263100147247,-0.0505690574645996,0.1099459528923035,0.2876381576061247,-0.0373123884201049,0.2114626765251159,0.2834821194410323,0.0666491985321044,0.1643454432487487,0.0419009029865265,0.1615605354309082,-0.0466907620429992,-0.0701231509447098,0.3501428365707397,-0.1020874977111816,-0.1417556256055832,-0.0286614894866943,-0.4816204905509949,-0.1802117973566055,0.214792251586914,-0.4848105907440186,-0.5815857648849487,0.2412731647491455,0.0213745832443237,-0.1455942839384079,0.0984044075012207,-0.1970328688621521,-0.1803477853536605,0.4932261705398559,-0.2183896899223327,-0.5818173885345459,0.4798654317855835,0.01662278175354,0.4359006285667419,0.0021712779998779,sitting
0.0379941761493681,-0.1449676901102066,-0.0117115974426267,0.0,0.0,0.0,-0.0365004613995552,0.1455557346343993,0.0088088512420656,-0.0730020180344581,0.2911158353090285,0.0176180601119997,-0.0751939937472344,0.2889308184385299,0.0585806369781496,-0.0831710770726203,0.2770226895809173,0.2222937345504763,0.0629721656441687,0.0369213074445724,0.0859237909317018,0.4084314331412313,-0.0355626121163367,0.0127854347229003,-0.0712067633867264,0.294882908463478,-0.0232489109039304,-0.0632296800613403,0.3067910373210906,-0.1869620084762571,0.076435327529907,0.0703269094228744,-0.0380268096923825,0.3981616422533988,-0.013134241104126,0.1015141010284423,0.0306479781866072,-0.1531922221183776,0.06626033782959,0.4949487075209616,-0.1682800203561783,-0.0084484815597531,0.5821795687079429,-0.5686608254909515,-0.0921552181243894,0.0453403741121291,-0.1367431581020355,-0.0896835327148435,0.5123732015490531,-0.1395548731088638,-0.0326164960861203,0.5733404383063315,-0.5468035638332367,-0.1057760715484616,0.0188729539513586,0.4434457123279571,-0.0021383762359616,sitting
0.040592148900032,-0.1433534473180771,0.040895938873291,0.0,0.0,0.0,-0.0383247882127761,0.1436302810907362,-0.0420947074890134,-0.0766507275402545,0.2872648686170577,-0.0841906070709228,-0.1024273484945297,0.2910283058881758,-0.0509631633758544,-0.1803579479455946,0.3001198768615721,0.0510092973709106,-0.0336993932723998,0.0797320455312727,0.0841161012649536,0.2349166870117187,-0.0344365537166596,0.1819493770599365,-0.0512906573712825,0.2850625663995741,-0.1178756952285766,0.0266399420797825,0.2759709954261778,-0.2198481559753418,0.1255706399679184,0.035913348197937,-0.1585241556167602,0.3465659022331238,-0.0267953053116798,0.0463882684707639,-0.0129555463790894,-0.1397895663976669,0.1065384149551391,0.4072559475898742,-0.1937559098005294,0.1536569595336914,0.4272173345088959,-0.5710044950246811,0.1243542432785034,0.0941398441791534,-0.1469173282384873,-0.0247465372085571,0.4805119037628174,-0.1631023436784744,0.1545993089675903,0.432266503572464,-0.5376295298337936,0.1233692169189453,0.0220018066465854,0.4555730372667312,-0.0847343206405639,sitting
0.0211346726864577,-0.179538905620575,0.0067493915557861,0.0,0.0,0.0,-0.0211977660655975,0.1795148849487304,-0.0071769952774047,-0.0423961672931907,0.3590351343154907,-0.0143542289733886,-0.0767670515924691,0.3573863506317138,0.021141767501831,-0.1573234293609856,0.3512148857116699,0.1047066450119018,-0.1468790937215089,0.0853995084762573,0.0701770782470703,-0.0602158214896915,-0.2098899632692337,0.1033018827438354,-0.0082556847482919,0.36263507604599,-0.0499281883239743,0.0723006930202246,0.3688065409660339,-0.1334930658340454,0.0658673848956824,0.1030625104904174,-0.0974663496017456,0.0555198695510626,-0.203853577375412,-0.0587480068206784,-0.0460898969322442,-0.1848228871822358,0.0766953229904174,-0.0871242117136716,-0.6435700058937072,-0.0084413290023803,-0.12163626588881,-1.051854968070984,-0.0822681188583374,0.0883592423051596,-0.1742549240589141,-0.0631965398788452,0.0454345550388098,-0.6315284669399261,-0.1550624370574953,-0.0586077217012643,-1.007722795009613,-0.2999454736709595,0.0863372143357992,0.5085881948471069,-0.0004487037658693,standing
-0.0509207844734191,-0.1357417106628418,0.0488086938858032,0.0,0.0,0.0,0.0487721860408783,0.1361553072929381,-0.0498400926589965,0.0975458025932312,0.2723146826028823,-0.0996817350387573,0.0699624717235565,0.2716332674026488,-0.1310871839523313,-0.0127938389778136,0.2674094289541243,-0.2236090898513794,-0.1654889285564423,0.0797445625066756,-0.3292833566665645,-0.4427651837468147,-0.0445520803332329,-0.3077110052108764,0.1256592869758606,0.2744759917259215,-0.0688179731369018,0.2084156274795532,0.278699830174446,0.0237039327621459,0.0559152960777283,0.0670992136001586,0.0645668506622314,-0.2037993073463439,-0.0509719997644425,0.1713594198226931,-0.1088431179523468,-0.1355299353599549,-0.011031150817871,-0.5309742093086242,-0.1720898002386093,-0.1226861476898193,-0.5498561412096022,-0.5594982057809831,-0.1581885814666748,0.0070015490055084,-0.1359534859657288,0.1086485385894775,-0.3995720446109772,-0.1841204911470413,0.2647765874862671,-0.356957547366619,-0.5691543966531755,0.2243397235870361,0.0234843492507935,0.4409860521554946,-0.0562546253204345,sitting
